"pc.comp1","pc.comp2"
17884.2730458102,4296.18565808143
8254.95916296618,-19094.3589175188
19833.4583995327,18084.2553850788
6691.75769100134,-9363.90562630358
18768.3747988424,2892.80615591446
12810.8838897076,15973.8984000882
19438.1363117206,-238.169072756915
-9938.09334424698,10300.7166438174
-27123.5525877472,2052.12928212599
-38941.8138216708,-2936.62605589068
9176.53483029874,24581.369897767
10503.3185886125,14824.2640220315
22291.1962086295,2036.30673045238
21799.0981882293,1600.26858208442
22023.4186918318,578.090767700034
7543.90880169215,-20497.096073055
6299.18883481758,20923.7466888499
-29942.843930389,2986.00373383512
18544.4978300975,4958.0706386611
-14133.0883299986,17449.8099138636
6296.59586576141,28215.8310664909
11654.6550303307,21806.380427493
-24055.7804488189,4318.70640116967
10429.630974497,26405.4709280268
26958.2929367245,-9546.98370216902
5229.79618216719,-15212.5856817981
-20306.6115733635,8437.84494305628
19102.568701572,2853.55993771081
8096.54174076677,-20774.3635125007
8214.83995452932,28186.6780854024
-9995.67878889316,-11588.586267746
15667.4304735011,7829.96894825496
5164.94755331976,-14169.296062545
-8467.728706672,-7821.93807562063
-21205.8907237761,7723.77179566855
-37608.5864499184,-1422.57609338861
4360.63727266992,19456.2065195516
-32041.2584128875,-1247.42109572098
19602.4991401173,-1389.0687605759
-13353.926689906,-12931.8758592268
7315.60590540076,-15056.9211257713
9358.10089951783,7704.48327756348
10486.0986047203,-21783.6678690021
11127.9229140014,-27410.8766622636
-39957.8997532681,-3257.22657889096
4418.30270804552,2045.62796820412
21844.7094058009,-3142.0650176631
5547.19522584844,-22988.1053633111
7169.5994240858,31167.220228987
13433.5426839906,-17100.9045047284
-37858.2702803515,-2764.56978503572
25142.8915412397,-4539.42166423434
219.056069120584,-5214.83478279914
15373.3914738478,5653.77862354594
-7825.83491771769,-3343.9462747299
4780.62693605994,-993.341863523757
-29938.714800258,-258.630608491899
-25146.1023446925,5216.35146030512
-25003.4536217671,103.402177643448
7008.32821884265,-19361.5004703352
5277.88977735519,-13951.4929702416
-7114.80602513082,-4877.31058926815
-13575.0352973143,11090.2704755803
14571.8960554161,11699.4022022813
8804.45629640693,-20952.0780715612
27741.9420727754,-2760.3836145518
6143.34522495685,-6594.45116617349
-10264.6922227545,-10468.147716205
-31166.8884657298,29.1086928275066
-23340.7274519952,2667.46364770986
3417.96655454033,19042.7199110708
17218.467796708,4123.68764800308
11648.3927096608,-12836.9366557239
-34506.3262724918,2917.49328625109
11483.9874927603,-23761.4627851988
7019.45141641067,-8834.15228697666
-9089.17913338375,-10109.9132592931
25687.1035075595,-2430.63210910843
4286.46403503482,-14840.470229621
13896.0604934804,-24227.2851394313
-29723.1199749341,3454.11810036851
-23461.4379662864,1309.52267436853
-30165.4405531789,4477.22108969
-20654.5777845375,6042.44110310582
10071.282671432,26418.1174097765
6424.07432977761,-26579.5226803449
-27983.3797000403,1494.08980819971
3266.98189250728,-4008.70976379714
9293.85197816018,-22952.1039685609
-25744.2080804601,6707.1396634518
-41075.6600525831,-4159.64526070916
-33802.3462011526,-3707.9980156237
19515.6885957082,17941.062738793
-42225.8864330143,-4336.37186682299
11352.2803040693,-23798.8559527534
-10825.2245268839,-12244.9955324028
-10365.4641272953,-6180.9667147752
-12437.2027146485,9929.43104809976
4656.6930392682,-9020.15243096169
-10754.7339797675,9041.56080299599
16135.7881672286,14854.8516904062
17677.9539059504,725.303337176774
21468.3646550684,-43.3910734929725
-21492.0585851141,3922.30224762705
4560.14609971973,-6687.84910151586
-33187.4988849834,-885.263508845666
4352.45032107051,19003.3789122698
9165.85465386841,21907.076983696
-33429.8850703516,-297.758354026752
24368.4077862696,-6655.36920017962
10293.5160374023,6732.96204134972
17059.2904132636,5907.22202937428
8233.23996437128,-10560.6620023409
11003.6661944148,-17094.5971819389
-30653.1816223112,-2343.24776780661
17663.9493470619,7222.08449335105
-9892.04984191328,-10604.9975951102
25320.5084241299,-6539.47455931921
-36352.2828223728,-2107.68280621557
11929.8929086052,-21155.0092613745
-21769.5078654783,9520.97842021827
4502.20937664153,23692.405516087
17358.5357564814,5863.51488902472
3830.57594311083,-12078.6560444768
12899.8719110496,16239.6071655134
19129.0257590902,17654.5567260443
-33461.6452875625,-1316.98892701393
-32305.5344621644,-2202.54182439711
5927.87822494397,25971.1933444088
19657.1745504241,17656.3492788249
-41739.4151014076,-2977.16262325157
-41109.6564152455,-2975.58437198585
20753.4957125104,-691.260248405063
8875.18998788753,-25983.4011508422
-29875.8550340522,2497.21263786345
11974.2158153256,27719.2693208282
-11550.7522170355,-14124.3552568566
-32165.9261993796,-1115.7597588221
-29915.6670065625,1957.11402551874
14701.0758575451,5691.49395686508
20901.4882796911,18247.9604900823
-30758.1751154297,-783.481926433777
16842.2781268375,11462.1135953836
23424.8955233906,-279.238572757749
-41597.6712416186,-1250.52627570403
22199.8086753852,-805.028265571584
23948.9729631786,-5566.51979601642
-22210.4299264639,-146.785229442456
-21250.8462191256,3087.40464947194
-31807.4952338509,-2265.42528553354
-28775.7917393992,1480.62578525055
-15845.600473354,1828.83221881897
27792.2358420854,-5299.04975433875
-30751.9669324073,-537.704599226429
-29937.53467891,-1144.9051068884
10741.6193187241,-22424.5521171015
16262.3163485421,17254.7890126912
-33143.7525500445,-1821.71616993446
11870.9924255754,-27836.661972985
-3891.81619752106,12572.7490891695
6141.61648656531,15942.2732048151
16558.7807317505,6034.50820136402
21063.5995078186,-459.326726835443
17770.5729776518,4071.14899250229
9502.27790138732,-20962.3802597985
24128.5919182345,-1612.98648753614
5736.03453312517,-17511.4709498644
-11668.7906888742,-3279.66211856198
-10237.33353578,-9798.17797272253
-9365.05423281835,9934.66176537284
21706.2471187254,868.578266324434
9965.93789016261,24813.9606975802
-11451.4026751448,-12596.9574733453
16788.2525183018,-1018.69926452354
-27925.7151279561,3411.60025637423
5691.25040658931,24460.8899503092
8043.50986020169,-31500.4901089064
20949.1602000976,3535.09569924266
9908.34909488468,-19239.944531725
13802.6026967798,7310.84843361849
-10744.802608653,6877.68584143242
8724.5244546244,-22232.983143178
-23950.4840177518,-470.712786651528
5151.92604109061,23258.1668442492
24904.4700145862,137.738402444967
11081.5389834624,26351.8042306899
26900.2983399443,-3551.93448975981
16089.3879098497,14109.4216761636
21825.3179783067,925.296693130339
-35076.2290562731,-1290.10025495083
-32023.2033970964,405.845691527701
19492.7848208048,4212.06751699081
4574.62715700921,-10187.6364878939
17579.24095003,4327.97697207105
18474.4165133671,3637.2824135144
27494.7354045901,-5440.24528761566
8385.08455543629,27857.013889095
-28608.4797735471,2643.32872964815
1022.24268914041,10357.7386113186
-28444.7306820937,1020.89072405866
-6362.22210710853,-3048.12223629011
24033.5082569694,-1198.94178458284
-25181.6077675287,3654.37898537031
-10310.3260685694,-8593.57436750471
-33541.6564029802,-1168.53810424276
-7142.35446081416,-537.914192720826
-34209.4230423114,-1254.80134669627
-11401.0573392831,11926.2025610814
-17497.4211261463,11028.235951327
-30696.7571487797,-1392.7969169835
-13538.2241244065,-17130.4530807222
4629.92376118286,-3265.98507949975
-24727.2802436902,4490.60374341076
-27100.303338353,12.0242177032186
20733.3518530339,4053.80876352416
-21366.5209281168,3246.45779001232
4683.85688677628,6364.3057185709
-34956.0580355784,3907.54256937061
14632.4967469353,33276.4922683544
-40730.4588219731,-1507.61973009554
23468.2593724358,-7614.78861087688
-16294.5146076954,6233.79611425159
8491.26281069783,13777.7933358268
7164.89932825356,23426.9001238316
-20828.67285728,3266.8514221668
18582.78470142,93.0216155804376
-27666.4910347773,2735.5897953155
-20607.1625788013,8218.12601286872
-43895.4058859253,-5000.95313494366
-31283.9315017913,-1121.93725868133
-37041.3178672131,-964.658762467755
-27928.1415312449,2921.37816877342
21920.5374569953,353.335121159316
5829.00195021506,-10139.2242419215
6803.69779098124,-8551.41467699981
-32059.0040223838,-1537.69273790161
11203.6626745941,-14511.3821979405
7062.43255806835,24885.0763423873
20910.9213317684,2890.24308432612
20174.1690088835,3854.71613150057
-33718.1960371106,-2468.00403966578
17195.8191638414,10103.8736581372
-13678.9129890522,-13393.2176408568
6518.95538824813,-10347.1468102496
-34849.4368033123,811.070007796322
-24057.3006193905,-1984.37790917721
-11284.8990708458,-7515.73228704257
11033.115535832,-23959.4909725706
-18580.4015336153,9415.75817379412
297.770257680136,-10491.6001925301
5916.53373247541,-12564.965091013
19900.9231523385,3479.25165374306
-12907.4080693074,-14366.0568065692
-27347.6275068462,2085.8550112553
-25231.511611454,2977.46204603654
-41485.0288643373,-3486.52996723915
17117.3673619109,15611.6154028879
21951.8664406339,-6409.45032382865
8019.56228887983,-19097.3292224041
8925.2907032538,-7840.99179951927
-36075.7372174555,-3523.58509535438
23645.1404368055,-2210.20096400411
-16518.7276568216,4545.06766692312
-13797.4924633445,-8117.04434472797
9538.00211887277,-24033.8370619376
-27993.540550202,3086.29256573559
23021.4071962872,-972.653908561501
14542.0283757662,4029.05106039952
13549.3455818923,32707.7905059943
8161.82262541598,-21107.2551593741
-34569.3416564676,-393.353081782408
14714.8604799741,23724.3034132231
-30339.4830055527,-1545.40792767525
24915.0744141535,-2740.41234822038
8717.02348020697,-13978.7737574812
-31913.4273734936,3589.32457582956
3001.24734539523,15288.8210895772
23540.3638617153,-1612.14046357201
-38954.3612122596,-1989.96042167368
7765.0380046774,-14363.4054987403
-17167.5130110397,9711.3477065973
-11469.0496694536,-16849.7429269015
7797.70774658573,18685.4435415365
18102.1455868339,-5250.94963751225
-17024.0460760728,7507.20606589378
18926.3088593954,3867.14838415332
10359.9335749953,-25592.0407224209
-2131.93499852429,4038.21949193403
24561.2088336652,174.46594912918
8952.67071676882,20657.8816467332
8313.73409527496,-19857.5568329217
17806.8397757828,18533.6624710854
-26836.7375815651,3650.01485918138
6123.72176448145,-19012.1199186842
13688.9331402828,30027.0773871066
5312.42528740446,-2068.16847313014
12567.2457750411,24504.6585845492
-22528.9742384898,814.144557703296
25581.1420152673,-3205.55059583486
3037.74780207268,-9579.60571558693
19659.2364844638,16673.3087221573
25185.6785900883,-1941.79980461618
-35064.7192916445,-2465.28293923892
-35717.4793289276,138.503753297011
26437.1844777346,-3335.19268084785
-2145.78596225606,5800.6585389815
26084.1233028096,-4912.1431310704
18584.1163800908,18055.6394374215
19958.0859157143,1901.46134807198
22724.4579610177,839.851201649968
8110.15502110077,9635.73353635418
-27185.5341893104,3166.35885235735
11973.4276868179,28101.9391765912
3695.38264757738,-16855.8978455828
4471.88040689896,-17035.9821769507
-31644.2055510867,80.6102136588352
7470.95158903184,-25649.3161291495
18582.7927605989,17262.7659353546
7386.08590230271,30161.4732073224
-34670.3728053872,-1157.23430569195
16888.0412340859,1785.97967894515
24657.1068789507,-4504.29461871491
19664.2038868542,16454.8688763688
3092.63252618734,-11481.0949843417
21052.2865252768,4346.17893218749
8349.08406601888,-19050.4141166113
10884.9587121295,21836.5800110662
-25303.3174815934,5651.76217782393
-11615.9070328146,-15212.3814870606
14403.2853614549,9738.87631986688
-10853.2372877895,-1664.32225589722
22072.4890878964,2740.45506739029
-35914.9023714108,2490.54792465266
23849.6530322897,-28.381545184078
15620.9171808493,6064.6716092373
6793.48196305306,-15902.6970831588
-27880.7624639021,3784.14647927257
8481.20605214006,-18581.8146756161
15017.0654968607,12535.4655859139
4276.57467819721,-16811.3719652977
-12391.204237968,7930.2859647918
-40349.3797400332,-2966.10988767483
-40155.0993503224,-566.574990083459
19331.6053078879,3582.47397260135
-10344.505554349,-4909.04468978708
20162.9081917967,3174.05145836935
25527.7823624338,-2861.68789239385
-29678.8078260802,4168.56709864841
-12723.3393372978,11475.8552307229
4734.56888686297,-19201.8867935045
6038.56673600925,16093.4843351659
-31824.3107522991,-833.203605482384
19303.7848188721,17994.5009784663
-14440.0109909881,-11153.9429264521
6028.72542438161,26100.1125171578
-31539.8371602235,-172.146291144606
7325.34602886233,23117.8158377487
-31766.7627992877,-1409.99973488245
1375.4198372591,14789.5476313784
8939.4332365872,-23313.3127159795
-28254.1642710343,-2552.49869052191
24023.3731725322,-657.018052608004
3607.72739021757,18513.8867030603
26801.1850547002,-4249.56954520322
15383.7758088626,1671.2033229045
19090.7428915885,15871.6947375518
23883.327340691,-2471.10857407919
-25125.031129603,-593.456205331355
4869.12745842295,15538.4088285524
-12142.3138189703,9625.72941656092
-32713.7373193955,2234.86092802977
22665.8771177209,1489.75338893184
4335.87190230887,14502.3335796946
-15155.1746963024,7747.96948589691
-36227.4320619631,-4811.97571640219
-12859.6225579743,12377.0553243582
4285.07340136763,-12084.2811282238
10147.8612596265,-25143.4455891791
22238.787150964,803.226587157292
-31515.6166362787,2265.43961106881
-36494.8764902745,-634.33820838406
11000.6984786308,-18365.9483141573
11391.4193047187,-22122.8571980484
5143.45156123061,-28899.242069417
4251.95453878277,17638.38342195
23196.8685198254,-104.633030592684
-4050.49945202655,5367.36616916562
8051.61959794247,26865.4914706369
-43360.2956536293,-3811.47076542077
-17261.3137310966,8036.03422208663
6924.67925601218,-21922.3821795531
19173.059576877,17719.324637903
26334.555645565,-3597.60477832077
4852.27205938616,8776.84938995511
6597.25741717345,-15700.0913560375
6185.74549642814,14171.1926207254
-28791.7419852872,4383.75916638032
17505.9284349502,2577.84397226599
-6454.63774836932,-4567.95993163807
-31258.0154032284,3156.37179644652
-33907.9910501756,545.538909849734
25959.9727327385,-3615.77791075677
14611.3811527001,27297.5345039479
6851.1730128518,19572.443961473
1214.44870769697,-8145.24111967584
9573.08247341859,23191.0781505706
5509.39417376743,-20164.3772171291
2138.79756543452,-7470.39314074088
9407.04240027987,-16593.0279123061
-33230.3988023893,-2587.65134670342
-27931.7557632404,1692.68078994429
-24030.4966309401,4581.43393248589
-38122.7943773487,-1979.00967435084
-30799.7909321217,995.059947265024
5148.02757623622,-13573.0975603397
-41716.2575333269,-3476.99981325232
18286.2870095277,5803.32441869978
4082.04026442086,-28802.0046300744
17318.4299103272,4950.0244190604
10811.535460533,-28546.5165973498
-19362.2418726298,4546.81231009127
6452.17854723852,24279.0298543216
20750.8013079392,1834.5082137997
17182.98290225,6057.84556458049
10725.8345891185,8224.35704965832
5266.49320090554,-20587.9639318573
-31826.02918652,-1222.59036390985
-34137.0557670644,-2490.87926728301
8955.10873027988,28787.3877495721
7629.59463015886,29604.4894757212
9163.64465243523,-16234.4664315055
-17353.9970501715,7603.16722497859
-44295.1214515269,-3672.68513394168
-21137.8145479663,2960.4857458802
14947.3174616805,33678.3937576331
10128.2060808163,20342.0712135523
-30448.1799895454,-332.555756445841
6158.69681746132,26809.1409477226
21314.1065299789,358.329125089819
-32762.5496058413,-789.11398899252
17686.8544530562,1749.60620677034
986.275603906427,15022.0791982422
10161.8307069486,30334.4077703709
18041.937830805,17385.8220200214
4021.8714688397,21175.455343369
7796.54366022608,-18884.6746060773
-40049.444789536,-3709.22778489211
11657.816916371,-23266.2788583092
-29813.2757947571,2936.99643650929
-21772.615307047,6397.61983035606
-20561.5759158218,5733.13405261196
-10850.0658983835,-9340.85378012665
-7442.02183301107,-3197.32842449614
-36839.5958104482,541.363482218831
24487.9844911531,-1932.76694086833
13764.4975334009,34305.1297066849
6693.49808206336,-12367.6875244058
-37660.3346273357,-2325.78024986364
-11311.5925389436,-12793.96615262
10777.8319783837,-26885.057964972
-19962.7446961811,3073.04791583476
7003.34804312756,20827.264375193
4777.40689990514,-13884.4632744126
8415.00130724645,-24903.9732158432
19348.285060729,1903.8850628661
-5414.86890268314,3476.58146261356
-13642.214865192,-16305.197153928
-5911.065634015,-3077.2513096002
-26888.6818423577,965.49375227586
11618.7874256566,-19557.3496179547
3790.09835611433,-21995.9744091702
5489.06790099724,-18544.5279112597
6541.00075215713,-12047.2143503271
-20901.9441231223,6133.07657183946
10718.1750669524,24794.4095918817
6701.58665147395,-14786.3995534299
-42804.9237726954,-4677.50364172923
9194.22740991132,26215.5386506111
5114.89679061578,-14088.7527329633
17921.2295072146,17539.5256294236
16504.5966208719,5411.82573421978
-30435.7809054561,1677.00587438771
4489.48822467093,-16977.8875515161
-11768.2007165824,-5703.2040904129
-29549.9287477361,-986.907703199532
11962.0495501568,-19374.4415783008
-25134.5485297825,-2639.87007496383
9701.26319473624,-20204.318578506
15049.8150759852,18046.7924995334
-32557.4149157744,-624.000877481491
24054.4641829763,648.522652081874
20588.1571657187,3002.20678675942
-30652.5257628688,2472.20230439348
13301.9542110213,-26741.3420517475
7214.37933420996,-15187.8431732745
8730.42030457879,20835.1172048119
19779.8794190628,5198.0550408879
11207.483659676,-21614.162453309
22008.1078653701,2342.69820779969
23862.5804982184,-1760.69548763205
-3647.59837213235,2030.98247369342
-5717.16015331484,9997.8845521534
-30626.8998027429,2890.67838567205
21209.91631928,-865.627465655177
13186.9678268892,-20281.0445594029
24350.9413311092,-2029.4418223612
-24826.3327291041,7914.32939444858
12929.0051976839,31252.7132814511
6655.869466319,-12259.2459005365
25753.789770729,-4426.71045170334
2854.84211658539,-10938.9949689519
4103.99122180107,-5472.8927204868
-20260.9820906706,5289.95292374275
-11615.657905718,-12720.1938972235
18049.5811787594,4939.93615605016
-24070.6605475753,935.67926212866
20372.0040707585,596.024542927173
-33302.4895440322,2936.02581875515
23930.8338674868,-2848.9868588949
-10891.6395193631,-12694.2206110784
-5963.39647115406,-587.33405991168
8285.52593930629,-23752.1714461192
9600.14376420386,-20049.5669173389
21327.7134202202,-1054.7361497539
7421.42865431059,-15845.351861727
24364.5176189019,-1891.40689841261
-6998.91963865047,-5436.11304803204
5772.88731606459,28076.7939908827
2623.20749204176,-12398.5780735693
5163.19858758534,5656.44481563915
19790.4020597169,1865.39855789197
12691.2864740223,-21019.185374126
10015.8301387224,-17392.9824141023
9251.1744452034,-18874.3696537286
-35329.6938055183,-781.319718422315
17403.8361193477,18632.5377007859
11317.230426743,-20632.6348344515
5944.56173595164,-15456.4092712809
18912.9204726899,331.611918383148
-40129.7014910166,-3772.56343875915
-27836.0564265567,2390.97016222355
23849.2364090102,911.061563008501
9382.26696162025,-21507.3983700775
-20055.0246722117,-21111.2895992369
18191.7818246043,3792.84781438565
24850.7270291829,-3584.79832873706
6863.34101625769,11319.4566918575
-12644.9040526783,-14116.6346985853
-32262.3851525288,-1788.52166611643
-29603.6742119462,1771.66553509551
22445.3110777116,88.8159972803707
-28317.2691238557,2821.34758430888
-3496.14200501575,1297.31738532375
-29119.5865133192,-2955.93728801936
-19942.1541499103,3845.74408205014
11532.5928359413,-21060.7572806453
16921.831902996,4444.2249962329
-30043.4854759311,1115.09590777846
19150.9533886459,18654.8856532903
4172.48655655894,20929.7443185975
-9452.3339865378,-10058.2524100826
7309.04521526937,31259.6916578587
-28660.8878816589,325.405935267148
7119.94985794588,-16552.338566267
18452.7313146079,18013.4625560891
-38423.3830799012,-3823.757508526
24125.3212150906,-1170.83307340799
24478.1280175093,855.474223488634
22352.3312582206,-4060.65464276357
6674.8840245671,-22175.0323594474
11362.1311721357,-21734.2643910415
-21594.504272135,2529.39220606051
-8993.44197123359,-4377.10673105641
26800.570402901,-5460.93607839045
-7145.7280248813,-6621.09710399685
10306.0936564084,-21685.083247396
19040.6623809004,17649.6369609461
11761.5132599488,-28115.4093567023
-18848.4181374392,15302.8089856328
-28836.9131472215,2106.72033916861
-19395.4329056333,9786.28953383196
-19491.4153207339,2322.87952773606
-8515.51108041733,-4791.38366529938
6572.51076216457,-16859.3591824964
20321.7337221581,3817.62743288775
9048.99421303535,-10695.1670107673
22177.9767300804,1011.4153234824
9937.33926767343,22698.6405349495
-20487.058872615,7570.24607431149
-39061.9778364282,-1836.52346430486
11485.0445372016,12253.8254975453
27793.4209571842,-6075.30852406294
-12722.1451351668,-12784.340539794
-31689.3856391258,-68.3265186059478
8917.18355242448,29952.6776861142
-18006.8385092211,6704.09980846827
19554.0598822479,17913.3301499092
-12413.185675928,6034.33464573985
6818.03563676239,-12998.5736286802
4370.92735053757,11906.3410563816
9134.59889748067,-23948.3784436881
11665.8154810841,-24801.7998546136
-24088.9810960954,3552.02439225184
28313.0000491442,-7561.32303634836
-32117.5777141015,-596.331899719242
21807.3272468965,3699.08683336318
9802.72416779868,-22615.3934633151
29029.0155725774,-8946.50829070817
6719.57549670046,11363.2253486385
10887.0703582856,16385.440100866
8434.70287615338,26742.1862484784
2399.57617104736,4997.65183183715
5916.58989150973,-10474.9768263115
-33457.1854617164,-2227.16650886328
16706.6401831324,18439.2682344976
4818.1492559935,-13992.423930722
8435.06950380286,-19929.0944969361
18521.941072064,2613.63090198077
11168.6734481145,28413.9867999032
1377.73521441377,12385.6922670637
3409.73913472573,9682.57743099176
-37079.500868705,-1316.4784213684
21961.0522016883,-3510.26007856481
22501.7315773162,1682.68161953281
-40817.3294462876,-3927.10682433144
19551.0715420254,1643.42230108577
16135.021940608,7633.91219554227
-29303.5391498638,857.631722252899
9702.90074573645,-20412.1733700822
-41175.1742621899,-3494.77270191128
-29840.8105178686,-517.925833051783
19924.3626416325,18813.6228732291
11371.9578963821,-23624.8811969856
6292.01125857274,21087.1775433046
-27553.9270181356,2256.05999145006
8842.7864290477,24742.3762846752
7551.49326171466,23102.6358485666
-18318.5071030584,9368.92250517668
13580.8828028629,-23343.5541925946
21025.3005436489,519.712274734708
21148.8342648375,3085.23908969373
-39912.3202716548,-2252.07123064546
13176.6852494447,-17812.0109457502
-5712.37876939573,2560.2409662386
8096.00728154102,-24919.8569604101
20315.8110615097,17340.1855275095
9654.25786257743,-20833.1553639175
20343.5486497881,2902.72996227261
9413.33525718624,-25619.9155600689
7077.30468261632,-33398.2230959184
-14131.4204814477,12134.7258955737
-31592.8684919112,-473.153037632991
8122.09655418248,23461.8895403797
15589.8536732044,7493.27459558788
-26933.5966634231,4495.65152435024
12113.9223129037,-22210.7755143522
-31755.7544758998,255.763970964395
-24811.2327568869,5820.96427522404
13334.0262729787,7211.53707994551
7415.1548635738,30370.5838666872
23119.2424835514,-1560.83998983538
-30019.8660867743,-2651.02489674885
21774.0270486195,2995.52204684906
-29661.207024308,444.359667113578
-24664.9019136472,6380.45275812866
9467.8295673918,27641.2564394178
12367.654211558,28600.3641764891
-38152.9751289671,-3160.63867479671
8404.70253074926,-24858.863388159
25409.6974150588,-2076.32950469208
5900.72517910221,-17508.378501962
-33688.5699626311,788.843941330332
-7106.66444125819,-5693.19732344277
-27794.5733028928,1304.15547185286
-32130.5775945986,-2228.31459643282
6846.79418828512,-23305.690633528
-22397.2277298915,4519.03830080495
-29712.3348052324,447.147453975712
5236.55078623959,24859.2997600994
22677.9169708873,-304.381397569568
-1028.672791727,-9166.14490987291
-39310.3930588828,-1183.4964069102
26222.9039992271,-3219.85716452031
-36359.4723577224,1794.62531894603
22653.0582136375,-200.11832073497
-36546.277173474,-1638.41123921936
18584.1447153409,5989.43882341853
-21831.2273915401,3961.09541018526
6343.34440451683,-17375.5253417338
-26785.4181615793,2551.98286884636
19197.3610192765,-1041.61811520671
20497.2362810447,2752.81752959041
-32976.1355030296,962.780997520043
13507.8267047946,8333.73646050478
-10375.3333590554,-12215.9903126934
-31755.7149232612,460.860437928051
-5567.81850600129,14960.4320772994
13024.1668966398,2271.34840698123
17406.198648771,-502.152805493181
22566.6543171993,-5732.86693279959
-30934.4760028956,-2055.61529644888
9434.75321085865,-17862.4941320397
-11159.9363039237,-2917.85098110541
-38745.2418759902,-1606.25389988139
-27936.2662524624,3140.65035721236
7144.98453452506,-18715.3551993604
-23268.5866565761,-1010.1904818345
-33895.298601503,-964.055110354539
-30102.6039657026,-263.429034092514
10908.4761095738,-14425.4602853268
4566.72815701621,-12908.5562068309
-41179.3411552558,-2089.42430331997
-10730.7472204169,-1119.31685980442
28883.2395737825,-7358.54466379298
18453.1704959985,4643.26155640345
10170.9681892086,-23475.2751139505
21130.8080833627,-795.091932388269
6369.96756031192,-22540.5271257931
4954.82468765792,-12614.6349715462
17944.5287804635,12395.5404678997
14091.8144236991,17128.677276958
-9230.36822126437,-5015.85477134069
22479.9368841359,1311.22320935847
25537.79174109,-1671.50584743091
8762.16217618602,29950.4782610288
15973.6515813443,4863.67436010041
-18442.7185152105,5351.30318034209
13794.4414759144,17759.506880577
19486.6392491657,2329.54154426345
-6217.66554337351,-771.930444909605
3977.16709865473,-18967.2070148671
9548.67929957078,-22938.7930637162
21597.6752858212,-329.304675120347
-30413.063904011,-1386.10816386283
9151.9597399757,18758.447738329
-29580.2015405468,-1927.4966745921
-23237.4617740847,-165.641920679444
23715.6783935645,-29.6466057087735
-30194.780385326,5198.0701847876
10247.1619305532,-22380.4045629486
18637.8352683554,18734.6229754681
7935.53497010046,-2698.24494650027
8556.24555377737,17101.8156374582
19610.0719699973,1032.90296876057
7217.07234324564,24967.6342249363
3588.01763351878,-13427.1727458116
1979.7179500697,-1369.70951654119
6261.79371851268,22612.3998486152
10170.3865746525,9197.3072038475
19321.746386215,17273.2398724663
11981.61139955,-19639.5216956565
-39951.4413055743,-2991.04328676096
-29164.4058014399,-1782.95910333763
23319.3396999667,-840.844655921907
24102.771385509,525.884409251307
18194.4574675988,5492.20642341335
3496.12664566974,-11798.0585840114
20375.9883696187,3386.29549453029
19705.263986164,-537.670769129895
-29094.9519905432,-2176.19158176016
-580.870547957824,5751.37659122286
-32525.2100641023,-808.963321443042
8926.25543688493,-24757.470333349
7886.63506473053,28221.7876653049
-19999.4401321274,908.084595454543
-25773.7944473337,2799.5141197183
-29804.021010943,1068.3840642731
15983.2945542099,3467.77373501664
7802.66553854621,11869.8315754209
7978.9357733432,-9439.64822886222
11132.7307310097,22805.7564873101
19777.3729609724,17783.5605802018
20858.7702600244,10240.5999475919
16794.4874019817,6145.45829527567
18673.5464430546,17560.4967724804
5185.97932906013,-17933.4228299114
23507.6743945625,-1260.66620872618
5029.56388793614,-15016.2135046934
14539.0846238689,7196.33091668204
18430.1274101537,17634.3605990333
-27377.6359081085,2660.54504687802
-32691.2074895046,-186.521626378251
-39173.4357996633,-1999.16078993583
-14598.6162940679,-11097.1001141814
9877.08218725475,-20591.8894899908
6159.32408816252,-24277.7036789499
17457.8882382617,195.020593705223
8785.15009378528,27665.4036325479
22356.4438252069,374.763557856127
9671.47219139591,-24125.9075772706
8467.53755375652,-31396.0639019254
25652.858674245,-1075.11134270518
-15633.6652682903,10691.1345527985
-36068.8261885095,-441.958510207197
18616.5534312088,16212.5198937566
2271.25407008681,-4822.83009778981
7471.45870154742,-21459.7682201744
-17313.1955914665,6028.64974470509
7560.44099614266,23392.82218114
20136.9742545469,2475.80492650955
6629.24663786923,-31915.2851884888
20346.6669920509,17390.9807169909
8585.53639463848,-22169.8037556558
7695.76454884017,-13471.7037838896
-27033.5452965257,-1074.61535665157
5916.38748146623,-14095.1367445247
7555.47180539214,-12252.5194470249
-32485.7068846107,-738.601088388185
-5212.31111379933,-2489.7504542303
9568.47305621478,26686.4309222802
22363.8322405698,-2062.86345154989
25897.3070199746,-7766.8645484224
12838.3196540386,31849.5903728736
-20117.2205733663,663.590928110192
-12314.1842483253,8341.25997140795
-27516.0342685259,-34.7611972278278
13939.5731796414,-22199.5652077496
-32100.5662152561,-1341.26231522985
-7859.45710220579,-133.47273843568
12918.8100458828,32020.3485650888
-32369.9357925983,139.369222401152
-13628.2553851165,7523.19488062578
22602.0068070124,1602.42256249069
7856.32927303315,-11385.2966110652
-6523.0701105313,191.225725380964
-31577.7996156841,299.471857310324
-16539.3699458208,-14311.9526057058
1481.04034985104,-6140.23877863202
24975.1508545095,72.2267543824277
12041.4167948814,25398.2393685467
21306.8366936678,4141.55150810952
10549.3313655798,19217.6338668552
-11184.7635656063,8325.75750424614
18753.3640347049,3829.69677505131
6508.8616934641,-5124.40880049562
-20828.5114490566,1166.16734606071
1384.13060195245,-5854.95689580856
22524.3708661458,-2460.69335746878
19795.0811726288,2155.5515476982
21262.795309172,2302.96909960871
